Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley
4,2,6,6,0,0,2,"['4', 'b37nwdx']"
4,3,6,6,0,0,1,"['4nwdx,', '5', 'b28', '37', 'f29', '19', 'f39', '39', 'b39', '39', 'b39', '39', 's38', '17*']"
5,3,6,6,0,0,1,"['4', '19nwdx']"
6,3,6,6,0,0,2,"['6', '38nwdx']"
6,4,6,6,0,0,2,['4*']
0,0,0,0,1,0,1,"['4', 'f28', '39nwdx']"
0,15,0,0,1,0,1,"['4nwdx,', '6nwdx']"
15,15,0,0,1,0,1,"['6nwdx,', '5', '29', 'f18', '18', 'f28', '38', 'b38', '38', 'y39', '39', 'b39', '37', 'b18', '29', 'f39', '18nwdx']"
30,15,0,0,1,0,1,"['6', '28', 'f38', '38nwdx']"
30,30,0,0,1,0,1,"['4', '29', 'f38nwdx']"
40,30,0,0,1,0,1,"['6nwdx,', '4', '39', 's38', '39', 'b38', '28', 'f38', '39nwdx']"
40,40,0,0,1,0,1,"['6', '29', 's28', '19', 'f39nwdx']"
50,40,0,0,1,0,1,"['6nwdx,', '4', '18', 'o28', '28', 'f18', '19nwdx']"
0,0,1,0,1,0,2,"['4', '29nwdx']"
0,15,1,0,1,0,2,"['4', 'f18', '29', 's29', '18', 'l27', '17', 'f18', '18', 'f19', '38*']"
0,30,1,0,1,0,2,"['4nwdx,', '5', 'f38', '37', 'b28', '38', 'b39', '39*']"
0,40,1,0,1,0,2,"['4nwdx,', '6', 'b18', '18*']"
15,40,1,0,1,0,2,"['4', 'b39', '29', 'f28', '38', 'b38', '28', 'b39', '29nwdx']"
30,40,1,0,1,0,2,"['6', 'b28', '18', 'f18*']"
0,0,1,1,1,0,1,"['4', 'b39nwdx']"
0,15,1,1,1,0,1,"['5', '29', 'f18nwdx']"
15,15,1,1,1,0,1,"['4nwdx,', '5', '28', 'f29', '29', 'f18', '17nwdx']"
30,15,1,1,1,0,1,"['4', '18', 'f18', '29', 'f38', '38', 'b29', '29', 'f17', '38nwdx']"
30,30,1,1,1,0,1,"['4', '38', 'b38', '38', 'b39', '38', 'f18', '27', 'b27', '29', 'b28nwdx']"
40,30,1,1,1,0,1,"['5', '18', 'f38', '37', 'b38', '18', 'f29', '29', 'b39*']"
0,0,2,1,1,0,2,"['4', '28', 'f38', '27', 'f29', '28', 'f19', '38', 'b39', '19nwdx']"
0,15,2,1,1,0,2,"['6nwdx,', '6', 's28', '38', 'y37', '28', 'b29', '37', 'f38nwdx']"
0,30,2,1,1,0,2,['6*']
15,30,2,1,1,0,2,"['6', 'b39', '37', 'b17*']"
30,30,2,1,1,0,2,"['5', 'f28', '18', 'f29', '38', 'b38', '38', 'b38', '37nwdx']"
40,30,2,1,1,0,2,"['4nwdx,', '6', 'b28', '38', 'b39', '29', 'b28', '39nwdx']"
0,0,3,1,1,0,1,"['6nwdx,', '4', 'b38', '38nwdx']"
0,15,3,1,1,0,1,"['6nwdx,', '5', '17*']"
15,15,3,1,1,0,1,"['4', '38nwdx']"
30,15,3,1,1,0,1,"['4', '28', 'f37', '28', 'z29*']"
40,15,3,1,1,0,1,"['6', '38nwdx']"
0,0,4,1,1,0,2,"['4nwdx,', '4', '28nwdx']"
15,0,4,1,1,0,2,"['4nwdx,', '5', 'f18', '39nwdx']"
30,0,4,1,1,0,2,"['4', 's28', '38', 's38', '18', 'f29', '37nwdx']"
30,15,4,1,1,0,2,"['6nwdx,', '5', 'b28', '37', 'b27', '27', 's18', '18', 'f18', '38', 'b19', '37*']"
40,15,4,1,1,0,2,"['4', 'b38', '39', 'b29', '38nwdx']"
0,0,5,1,1,0,1,"['4', 'f17', '19', 'f19', '38', 'b28', '19', 'f18', '19nwdx']"
0,15,5,1,1,0,1,"['4', '27', 'f17', '28', 'z39', '38', 'f28', '38', 'b38', '28', 'f17nwdx']"
15,15,5,1,1,0,1,"['6', '28nwdx']"
15,30,5,1,1,0,1,"['4', '27', 's29', '19', 'f28nwdx']"
15,40,5,1,1,0,1,"['4nwdx,', '5nd']"
30,40,5,1,1,0,1,['4*']
0,0,5,2,1,0,2,"['6nwdx,', '6nwdx']"
15,0,5,2,1,0,2,"['4', 'f19', '39', 'b37', '39', 's39', '39', 'b29', '18', 'f17', '29nwdx']"
30,0,5,2,1,0,2,"['4', 's28', '18nwdx']"
30,15,5,2,1,0,2,"['4nwdx,', '4', 'f29', '38', 'b39nwdx']"
40,15,5,2,1,0,2,"['4nwdx,', '6', 'f28', '38', 'b39', '38', 'b39', '29', 'b29', '29', 'f17*']"
40,30,5,2,1,0,2,['4*']
0,0,0,0,0,0,1,"['6', 'f19', '18', 'f28', '38', 'b29', '38', 'b39', '28', 'b29', '38', 'b38', '27nwdx']"
15,0,0,0,0,0,1,"['4', '18nwdx']"
30,0,0,0,0,0,1,"['4nwdx,', '4', '37', 'b39', '37', 'f38', '27', 'f29', '39nwdx']"
40,0,0,0,0,0,1,"['6nwdx,', '4', '38', 'b28', '28', 'b28', '17', 'f39', '19nwdx']"
0,0,1,0,0,0,2,['6*']
0,15,1,0,0,0,2,"['4nwdx,', '6', 'b28nwdx']"
15,15,1,0,0,0,2,"['6', 'f27', '39', 's19', '27', 'b29', '39nwdx']"
15,30,1,0,0,0,2,"['6', 's29', '29', 'f18', '28', 'b29', '38', 'b38', '18', 'f18', '39', 'b18', '19', 'f38', '27', 'f17', '39', 'b17', '29', 'f18nwdx']"
30,30,1,0,0,0,2,"['5nwdx,', '4nwdx']"
40,30,1,0,0,0,2,"['6nwdx,', '6', 'b39', '38', 's19', '28nwdx']"
0,0,2,0,0,0,1,"['4', 'b38', '38', 'b19', '38nwdx']"
0,15,2,0,0,0,1,"['6', '37', 'y18', '38', 'b17nwdx']"
15,15,2,0,0,0,1,"['6', '27nwdx']"
30,15,2,0,0,0,1,"['4', '29', 'f38', '39', 's38', '38', 'b39', '39', 'b39', '19', 'f17', '27', 'o17', '18nwdx']"
40,15,2,0,0,0,1,"['6', '19nwdx']"
0,0,3,0,0,0,2,"['6', '28', 'f18', '18', 'u19*']"
15,0,3,0,0,0,2,"['6nwdx,', '5', 'b29', '38', 'b38', '38nwdx']"
15,15,3,0,0,0,2,"['6', 'f28', '38', 'b29nwdx']"
15,30,3,0,0,0,2,"['5', 'f39', '39', 'b17nwdx']"
15,40,3,0,0,0,2,"['4', 's28', '19', 'f18', '19', 'r28', '17', 'r28', '38', 'b19', '28', 'b28', '17', 'f18nwdx']"
30,40,3,0,0,0,2,"['4nwdx,', '4', 'f39', '38', 'b18', '18', 'f19', '19', 'f39', '19nwdx']"
0,0,3,1,0,0,1,"['4', 's37', '37', 's39nwdx']"
15,0,3,1,0,0,1,"['4', '27', 'f19*']"
30,0,3,1,0,0,1,"['4', '29nwdx']"
40,0,3,1,0,0,1,"['4', '39nwdx']"
40,15,3,1,0,0,1,"['4nwdx,', '4', '28', 'b38', '19', 'f38', '38', 'b39nwdx']"
0,0,4,1,0,0,2,"['4', '38', 'b37', '38', 'f27', '38', 'z19', '27', 'z38', '28nwdx']"
15,0,4,1,0,0,2,"['6nwdx,', '5', 'b39', '37nwdx']"
15,15,4,1,0,0,2,"['4', 'b37nwdx']"
15,30,4,1,0,0,2,['4*']
30,30,4,1,0,0,2,"['4', 'b38', '28', 'b17', '38', 'b39', '29', 'b38*']"
30,40,4,1,0,0,2,"['6', 's27', '19*']"
0,0,4,2,0,0,1,"['5', 'b29', '28', 'b17nwdx']"
0,15,4,2,0,0,1,"['4', '28', 'f19', '17*']"
15,15,4,2,0,0,1,"['4', '29nwdx']"
30,15,4,2,0,0,1,"['6', '28', 'f38', '38nwdx']"
30,30,4,2,0,0,1,"['6', '27', 'b19nwdx']"
30,40,4,2,0,0,1,"['6nwdx,', '6nwdx']"
40,40,4,2,0,0,1,"['4', '29', 'f17', '39', 'f18', '17', 'f37', '38nwdx']"
50,40,4,2,0,0,1,"['5', '17', 'f17*']"
0,0,5,2,0,0,2,"['6', '38nwdx']"
15,0,5,2,0,0,2,"['6nwdx,', '5', 'b28', '28', 'b37*']"
30,0,5,2,0,0,2,"['4', 'b38', '39', 'b39', '39', 'b39', '37', 'f39', '19nwdx']"
40,0,5,2,0,0,2,"['6', 's28', '38', 'b18', '37', 's28', '27', 'f38', '38nwdx']"
40,15,5,2,0,0,2,"['4', 's37', '39*']"
0,0,0,0,1,0,1,"['4', 'f27', '38nwdx']"
15,0,0,0,1,0,1,"['5', '18', 'f28', '19', 'v18', '29', 'f17', '39nwdx']"
30,0,0,0,1,0,1,"['4nwdx,', '6', '28nwdx']"
40,0,0,0,1,0,1,"['4', '28nwdx']"
0,0,1,0,1,0,2,"['6', '28', 'f17', '29', 'f18', '39', 'b29', '38', 'z29', '38', 'b38', '28', 'f39', '27', 'f19', '27', 'v17', '39nwdx']"
0,15,1,0,1,0,2,"['5', 'f28', '18', 'f38nwdx']"
0,30,1,0,1,0,2,"['4', 'b27', '18', 'f28nwdx']"
0,40,1,0,1,0,2,"['4nwdx,', '4*']"
0,0,1,1,1,0,1,"['5nwdx,', '4', 'b39', '38', 'b28nwdx']"
15,0,1,1,1,0,1,"['4nwdx,', '6', '17', 'f38', '37', 'f39', '28nwdx']"
30,0,1,1,1,0,1,"['4', '38nwdx']"
40,0,1,1,1,0,1,"['4', '18nwdx']"
40,15,1,1,1,0,1,"['4nwdx,', '5', '19', 'f28', '29', 'b28', '39', 'b38', '29', 'f28', '17*']"
40,30,1,1,1,0,1,"['6', '29', 'f27', '29', 'f18', '18', 'f39nwdx']"
0,0,2,1,1,0,2,"['4', '19', 'f18', '29', 's39', '29nwdx']"
15,0,2,1,1,0,2,"['4nwdx,', '5', 'b27', '18', 'f18', '17nwdx']"
15,15,2,1,1,0,2,"['6nwdx,', '5', 'f39', '39', 's29', '18', 'f17nwdx']"
15,30,2,1,1,0,2,['6*']
15,40,2,1,1,0,2,"['4', 'b38nwdx']"
30,40,2,1,1,0,2,"['6', 'b29', '28nwdx']"
40,40,2,1,1,0,2,"['6', 'f28', '38', 's28', '38nwdx']"
40,50,2,1,1,0,2,"['4', 'f18nwdx']"
40,40,2,1,1,0,2,"['6', 'f28', '39', 'b37', '28nwdx']"
50,40,2,1,1,0,2,"['6nwdx,', '6nwdx']"
0,0,3,1,1,0,1,"['4nwdx,', '4', 'b28', '28', 'f38', '29', 'f37', '38', 'b39', '18nwdx']"
15,0,3,1,1,0,1,"['6', '28', 'f38', '39nwdx']"
30,0,3,1,1,0,1,"['6nwdx,', '4', '28', 'f18', '19', 'f39*']"
40,0,3,1,1,0,1,['6*']
0,0,4,1,1,0,2,"['4', '38', 'b39', '37', 'b38', '29', 'f18', '29nwdx']"
0,15,4,1,1,0,2,"['6nwdx,', '4', 'f28', '38', 's18', '18', 'f18', '18', 'o18', '38', 'b18', '17*']"
15,15,4,1,1,0,2,"['4', 's28', '38', 'b38', '38nwdx']"
30,15,4,1,1,0,2,"['4nwdx,', '5', 'f38', '18', 'f38', '38', 'b28', '18', 'r29', '29', 'f37', '17nwdx']"
40,15,4,1,1,0,2,"['6nwdx,', '4', 'b38', '27nwdx']"
0,0,5,1,1,0,1,"['6nwdx,', '5', 'b18', '17', 'f39', '38nwdx']"
15,0,5,1,1,0,1,"['4nwdx,', '5', '28', 'b18', '17', 'f28*']"
15,15,5,1,1,0,1,"['4', '29', 'b38', '37', 'b29', '28', 'f29', '37', 'b39nwdx']"
30,15,5,1,1,0,1,"['4', '28nwdx']"
30,30,5,1,1,0,1,"['4nwdx,', '4', '28', 'f38', '18*']"
30,40,5,1,1,0,1,"['6', '18', 'f38', '38', 'b37', '18', 'f38nwdx']"
0,0,5,2,1,0,2,"['6', '38', 'b38', '38', 'b29nwdx']"
0,15,5,2,1,0,2,"['4', 'f18nwdx']"
0,30,5,2,1,0,2,"['6', 'r28', '18*']"
15,30,5,2,1,0,2,"['4nwdx,', '4', 'f18', '19nwdx']"
15,40,5,2,1,0,2,"['6nwdx,', '4', 'b39', '38', 'b39', '27', 'o29', '28', 'f19', '18', 'r19', '18', 'f29', '38', 'b19nwdx']"
0,0,5,3,1,0,1,['6*']
0,15,5,3,1,0,1,"['6', '28', 'f18', '17', 'f38', '17', 'l19', '18', 'f18nwdx']"
15,15,5,3,1,0,1,"['4nwdx,', '4', '37', 'b38', '37', 'b38', '37nwdx']"
30,15,5,3,1,0,1,"['6', '39nwdx']"
30,30,5,3,1,0,1,"['4', '27', 'f29nwdx']"
30,40,5,3,1,0,1,"['6nwdx,', '6', '39', 'b38', '37', 'b38', '39', 's18nwdx']"
0,0,5,4,1,0,2,"['4nwdx,', '6', '18', 'f18', '17', 'f19', '28', 'f28', '37', 'b19', '27', 'f18', '18', 'f17', '39', 'b37', '28', 'b17nwdx']"
15,0,5,4,1,0,2,"['6', 'b18', '38nwdx']"
30,0,5,4,1,0,2,"['6', 'f29', '18', 'f29', '38', 'b18', '19nwdx']"
40,0,5,4,1,0,2,"['6', 'b28', '38', 'b38', '39', 'f29', '39', 'f19', '37', 'b19', '39nwdx']"
0,0,0,0,0,0,1,"['4nwdx,', '4', 'b37', '29', 'f17', '29', 'f18*']"
15,0,0,0,0,0,1,"['5', '29', 'b38', '18nwdx']"
15,15,0,0,0,0,1,"['6', '27', 'f37', '39', 'f39', '28', 'v28', '39', 'b38', '39', 'b38', '28', 'f18', '37*']"
30,15,0,0,0,0,1,"['6nwdx,', '4', '18nwdx']"
30,30,0,0,0,0,1,"['4', '37', 'b38', '28', 'f38', '39', 'b19nwdx']"
40,30,0,0,0,0,1,"['4', '28', 'f39*']"
0,0,1,0,0,0,2,"['6nwdx,', '5', '27', 'f39', '37nwdx']"
15,0,1,0,0,0,2,"['4', 'f27', '17', 'f38', '38', 'b39*']"
15,15,1,0,0,0,2,"['4nwdx,', '4', 'b38nwdx']"
30,15,1,0,0,0,2,"['4', 'f28', '38nwdx']"
30,30,1,0,0,0,2,['4*']
30,40,1,0,0,0,2,"['4nwdx,', '5', 'b18', '38', 'b37nwdx']"
40,40,1,0,0,0,2,"['4', 'b27', '28nwdx']"
50,40,1,0,0,0,2,"['4nwdx,', '5', 'f28', '38nwdx']"
0,0,2,0,0,0,1,"['6nwdx,', '4', 'b38', '39', 's19*']"
15,0,2,0,0,0,1,"['4', '37nwdx']"
30,0,2,0,0,0,1,"['4', '27', 'f39*']"
40,0,2,0,0,0,1,"['4nwdx,', '6', '28nwdx']"
40,15,2,0,0,0,1,"['4', '28', 'f19nwdx']"
0,0,3,0,0,0,2,"['6nwdx,', '4', '39', 'b38', '39', 'b29', '37', 'b38', '27', 'b28', '38', 'b38*']"
0,15,3,0,0,0,2,"['4', 'f38nwdx']"
0,30,3,0,0,0,2,"['6nwdx,', '6', 'f28', '29', 'b28', '19', 'f38nwdx']"
0,40,3,0,0,0,2,"['4', 'f28nwdx']"
0,0,3,1,0,0,1,"['6', 'f28', '38', 'f39nwdx']"
15,0,3,1,0,0,1,"['4', '38', 'b38', '19', 'f39', '28', 'b28', '29', 'f18', '17', 'r28', '38', 'b39', '38', 'b19', '39nwdx']"
30,0,3,1,0,0,1,"['4nwdx,', '5', '37', 's38', '28nwdx']"
30,15,3,1,0,0,1,"['4nwdx,', '5', '28', 's39', '38', 'b19nwdx']"
40,15,3,1,0,0,1,"['4', '37', 'y17*']"
40,30,3,1,0,0,1,"['4nwdx,', '5', '28', 'f39', '28', 'b39', '37', 'b37', '38', 'b29', '38', 's39', '37', 'b38', '37', 'y19', '18', 'f28', '28', 'f29', '38', 'b17', '28', 'b38', '38', 's39nwdx']"
0,0,4,1,0,0,2,"['4nwdx,', '5', '28', 'f39', '39', 'b39', '19nwdx']"
0,15,4,1,0,0,2,"['4nwdx,', '5', 'b27', '38', 'm19nwdx']"
0,30,4,1,0,0,2,"['5nwdx,', '4', 'b28nwdx']"
15,30,4,1,0,0,2,"['6nwdx,', '5', 'b38', '18', 'f39', '39nwdx']"
30,30,4,1,0,0,2,"['4', 'b39', '19', 'f27', '29', 'f19', '29', 'f18', '28', 'r18', '38', 'b38', '39nwdx']"
30,40,4,1,0,0,2,"['5nwdx,', '5', 'f28', '38', 'b19', '28', 'b39', '19', 'f19', '28', 'f39', '28', 'f38', '28', 'b17', '17', 'f29', '28', 'b18nwdx']"
40,40,4,1,0,0,2,"['4nwdx,', '4', 'b38', '29', 'f37*']"
50,40,4,1,0,0,2,"['4nwdx,', '6', 'b29', '17', 'f29', '37', 'b38', '27nwdx']"
0,0,5,1,0,0,1,"['6', 'l27', '19', 'f18', '18nwdx']"
15,0,5,1,0,0,1,['4*']
30,0,5,1,0,0,1,"['6nwdx,', '5', '28', 'f28', '29', 'b27', '29', 'b39', '19nwdx']"
30,15,5,1,0,0,1,"['6', '28', 'b39', '38', 'f19', '18', 'f19', '18', 'f38nwdx']"
40,15,5,1,0,0,1,"['4', '37nwdx']"
0,0,0,0,1,0,2,"['6', '28', 'f39', '29', 'b28', '29', 'v17', '18nwdx']"
0,15,0,0,1,0,2,"['6nwdx,', '6', 'b28', '27', 'f18nwdx']"
15,15,0,0,1,0,2,"['4', 's27', '27nwdx']"
15,30,0,0,1,0,2,['4*']
15,40,0,0,1,0,2,"['4', 'b27', '39', 'b19nwdx']"
30,40,0,0,1,0,2,"['6nwdx,', '5', 'b28', '29', 'f39', '28', 'f39', '29', 's29', '38nwdx']"
0,0,0,1,1,0,1,"['6nwdx,', '5', 'f39', '38', 'b19', '17', 'f39nwdx']"
15,0,0,1,1,0,1,['6*']
30,0,0,1,1,0,1,"['6', '29', 'f18', '28', 'o18', '37', 'b38', '37', 'y37', '19nwdx']"
40,0,0,1,1,0,1,"['4nwdx,', '5', '27', 'f29', '37nwdx']"
0,0,1,1,1,0,2,"['4', '28', 'b18*']"
15,0,1,1,1,0,2,"['4', 'f17', '17', 'f37', '27nwdx']"
30,0,1,1,1,0,2,"['6nwdx,', '6', 'f29', '29', 'f19', '18nwdx']"
30,15,1,1,1,0,2,"['4', 'f18', '28', 'r18', '18', 'f38nwdx']"
40,15,1,1,1,0,2,"['5', 'b29', '18', 'f18', '17nwdx']"
40,30,1,1,1,0,2,"['4', 'f29', '38', 'y18nwdx']"
40,40,1,1,1,0,2,"['5', 'b17', '17', 'f17nwdx']"
40,50,1,1,1,0,2,"['4', 'f18', '39*']"
0,0,1,2,1,0,1,"['4', 'b37', '38', 'm19nwdx']"
0,15,1,2,1,0,1,"['4nwdx,', '4nwdx']"
15,15,1,2,1,0,1,['4*']
30,15,1,2,1,0,1,"['4nwdx,', '6', '28', 'b38', '19nwdx']"
40,15,1,2,1,0,1,"['6', '28', 'b28', '39', 'b19', '38nwdx']"
0,0,2,2,1,0,2,"['4nwdx,', '6', '27', 'b27', '28nwdx']"
0,15,2,2,1,0,2,['4*']
0,30,2,2,1,0,2,"['6nwdx,', '5', 'b38', '28', 'r29', '37', 'b28', '38', 'f19nwdx']"
15,30,2,2,1,0,2,"['6nwdx,', '5', 'b29', '28nwdx']"
30,30,2,2,1,0,2,"['4', 's19', '27', 'f17', '17', 'f17', '19', 'f39', '29nwdx']"
40,30,2,2,1,0,2,"['4nwdx,', '6', 'b28', '38', 'b38', '19', 'r17', '39', 'b39', '39', 'y19', '39', 'b39', '37', 'f19', '28', 'b29', '37nwdx']"
0,0,3,2,1,0,1,"['5', 'f28', '29nwdx']"
15,0,3,2,1,0,1,"['6nwdx,', '4', '38', 'f38', '39', 'b39', '19', 'f38*']"
15,15,3,2,1,0,1,"['4nwdx,', '4', '28', 's39', '19*']"
30,15,3,2,1,0,1,"['4', '28', 'f17*']"
40,15,3,2,1,0,1,"['4nwdx,', '4', '29', 'b39', '38', 'b19', '37', 's38', '28', 'f38', '39', 'b29', '38', 'b29', '18', 'f18', '39', 'b37', '38', 'b28', '38', 'b39', '28', 'b38*']"
40,30,3,2,1,0,1,"['4', '29', 'b37', '38', 'b39nwdx']"
0,0,4,2,1,0,2,"['6', '28', 'b38', '29', 'f17', '17', 'f39', '39', 'b18*']"
0,15,4,2,1,0,2,"['6', 'b27', '27', 'f28', '19*']"
15,15,4,2,1,0,2,"['6', 'f38', '38', 'b39', '38', 'm19*']"
30,15,4,2,1,0,2,"['6', 'b27', '19', 'f29', '18', 'f18', '29', 'b39', '39', 'b39', '39', 'b37', '39nwdx']"
30,30,4,2,1,0,2,"['4nwdx,', '4', 'b39', '29', 'f19', '29', 'f28', '17', 'f29nwdx']"
40,30,4,2,1,0,2,"['6nwdx,', '5', 'f19', '19nwdx']"
40,40,4,2,1,0,2,['6*']
40,50,4,2,1,0,2,"['4', 'f18nwdx']"
40,40,4,2,1,0,2,"['6nwdx,', '5', 'b39', '18', 'f18', '28', 'f18', '19', 'o28', '19', 'f39', '38', 'b39', '38', 'b39', '19nwdx']"
50,40,4,2,1,0,2,"['4', 'f29', '39', 'b18*']"
40,40,4,2,1,0,2,"['6', 'f37nwdx']"
40,50,4,2,1,0,2,['6*']
0,0,4,3,1,0,1,"['6', 'f28', '38', 'b38', '38*']"
15,0,4,3,1,0,1,"['6', '29nwdx']"
30,0,4,3,1,0,1,"['4', '28nwdx']"
30,15,4,3,1,0,1,"['6nwdx,', '6', '37', 'b27nwdx']"
40,15,4,3,1,0,1,"['6', '27', 'b38', '38nwdx']"
0,0,5,3,1,0,2,"['4', '37nwdx']"
0,15,5,3,1,0,2,"['6', 'b18nwdx']"
15,15,5,3,1,0,2,"['6nwdx,', '5', 'f29', '27', 'b28', '19', 'f28', '38', 'b39', '19', 'r29', '18nwdx']"
